              [,1]         [,2]         [,3]         [,4]         [,5]         [,6]         [,7]         [,8]         [,9]        [,10]        [,11]        [,12]        [,13]        [,14]        [,15]        [,16]        [,17]        [,18]        [,19]        [,20]
[32,] 5.829587e-03 6.029793e-03 6.323395e-03 6.655195e-03 6.962061e-03 7.181088e-03 7.255518e-03 7.154982e-03 6.868220e-03 6.411031e-03 5.817152e-03 5.131451e-03 4.400595e-03 3.667131e-03 2.970689e-03 2.336456e-03 1.782781e-03 1.316657e-03 9.405580e-04 6.487373e-04
[33,] 6.121994e-03 6.271943e-03 6.517309e-03 6.803985e-03 7.069667e-03 7.252749e-03 7.296802e-03 7.171969e-03 6.867086e-03 6.397747e-03 5.796842e-03 5.108411e-03 4.377984e-03 3.646716e-03 2.953452e-03 2.322438e-03 1.771778e-03 1.308079e-03 9.340111e-04 6.437557e-04
[34,] 6.262156e-03 6.356008e-03 6.544910e-03 6.777622e-03 6.994573e-03 7.137280e-03 7.151099e-03 7.007242e-03 6.694629e-03 6.227868e-03 5.637731e-03 4.965997e-03 4.255735e-03 3.545582e-03 2.872700e-03 2.259897e-03 1.724813e-03 1.273715e-03 9.095785e-04 6.268037e-04
[35,] 6.235987e-03 6.271245e-03 6.398609e-03 6.571279e-03 6.734167e-03 6.833563e-03 6.818035e-03 6.660467e-03 6.349979e-03 5.899617e-03 5.337032e-03 4.700527e-03 4.029570e-03 3.359265e-03 2.724193e-03 2.145161e-03 1.638972e-03 1.211470e-03 8.658943e-04 5.970952e-04
[36,] 6.044868e-03 6.023616e-03 6.089208e-03 6.200501e-03 6.308255e-03 6.364786e-03 6.323024e-03 6.157983e-03 5.859076e-03 5.437345e-03 4.916583e-03 4.330703e-03 3.714755e-03 3.099612e-03 2.516622e-03 1.984214e-03 1.518058e-03 1.123526e-03 8.040409e-04 5.550505e-04
[37,] 5.702837e-03 5.631136e-03 5.639037e-03 5.691805e-03 5.746947e-03 5.763602e-03 5.699908e-03 5.533369e-03 5.253830e-03 4.870112e-03 4.401782e-03 3.877822e-03 3.328405e-03 2.779797e-03 2.259667e-03 1.783833e-03 1.366551e-03 1.012639e-03 7.255509e-04 5.013847e-04
[38,] 5.235038e-03 5.122078e-03 5.079945e-03 5.080562e-03 5.088588e-03 5.070331e-03 4.989683e-03 4.826932e-03 4.572577e-03 4.233241e-03 3.824241e-03 3.369431e-03 2.893916e-03 2.419207e-03 1.969015e-03 1.556401e-03 1.193963e-03 8.858941e-04 6.355320e-04 4.396488e-04
[39,] 4.675111e-03 4.532392e-03 4.450872e-03 4.408906e-03 4.378199e-03 4.332072e-03 4.240312e-03 4.086102e-03 3.860779e-03 3.568959e-03 3.221994e-03 2.838768e-03 2.439482e-03 2.041063e-03 1.663232e-03 1.316335e-03 1.011155e-03 7.512108e-04 5.395779e-04 3.736637e-04
[40,] 4.061727e-03 3.901934e-03 3.793535e-03 3.720683e-03 3.661579e-03 3.595967e-03 3.499294e-03 3.357580e-03 3.163134e-03 2.918878e-03 2.632719e-03 2.319034e-03 1.993560e-03 1.669081e-03 1.361528e-03 1.078735e-03 8.296366e-04 6.170684e-04 4.437248e-04 3.075743e-04
[41,] 3.432577e-03 3.267901e-03 3.145203e-03 3.053541e-03 2.976767e-03 2.900187e-03 2.804407e-03 2.678097e-03 2.514613e-03 2.315549e-03 2.086004e-03 1.836493e-03 1.578887e-03 1.322432e-03 1.079634e-03 8.561369e-04 6.590983e-04 4.907033e-04 3.531974e-04 2.450165e-04
[42,] 2.821089e-03 2.661938e-03 2.536150e-03 2.436690e-03 2.352081e-03 2.272197e-03 2.182145e-03 2.072980e-03 1.939127e-03 1.781213e-03 1.602192e-03 1.409414e-03 1.211544e-03 1.014940e-03 8.291361e-04 6.579673e-04 5.069747e-04 3.777696e-04 2.721415e-04 1.889128e-04
[43,] 2.254328e-03 2.108671e-03 1.988847e-03 1.890740e-03 1.806529e-03 1.729643e-03 1.648945e-03 1.557542e-03 1.450886e-03 1.328959e-03 1.193179e-03 1.048439e-03 9.008592e-04 7.545796e-04 6.166687e-04 4.895680e-04 3.774296e-04 2.813918e-04 2.028178e-04 1.408348e-04
[44,] 1.751173e-03 1.624182e-03 1.516711e-03 1.426664e-03 1.348935e-03 1.279557e-03 1.210404e-03 1.136290e-03 1.053605e-03 9.619631e-04 8.617849e-04 7.561559e-04 6.492698e-04 5.436486e-04 4.443871e-04 3.529053e-04 2.722055e-04 2.030505e-04 1.464328e-04 1.017181e-04
[45,] 1.321711e-03 1.215732e-03 1.124155e-03 1.046176e-03 9.786044e-04 9.192798e-04 8.624139e-04 8.041992e-04 7.418587e-04 6.748414e-04 6.029849e-04 5.281111e-04 4.529992e-04 3.790547e-04 3.098436e-04 2.460856e-04 1.898730e-04 1.416887e-04 1.022229e-04 7.102327e-05
[46,] 9.691678e-04 8.843297e-04 8.098852e-04 7.457672e-04 6.900650e-04 6.417824e-04 5.968798e-04 5.526238e-04 5.069373e-04 4.592418e-04 4.090938e-04 3.574866e-04 3.062097e-04 2.559546e-04 2.091515e-04 1.660808e-04 1.281491e-04 9.564158e-05 6.901492e-05 4.795036e-05
[47,] 6.901339e-04 6.248058e-04 5.668129e-04 5.164466e-04 4.726137e-04 4.350166e-04 4.008948e-04 3.683337e-04 3.358248e-04 3.028392e-04 2.688436e-04 2.343136e-04 2.003626e-04 1.672545e-04 1.365989e-04 1.084273e-04 8.365264e-05 6.243135e-05 4.505261e-05 3.129617e-05
[48,] 4.767265e-04 4.282816e-04 3.849186e-04 3.470503e-04 3.140764e-04 2.860682e-04 2.611694e-04 2.380627e-04 2.156775e-04 1.935653e-04 1.712134e-04 1.487997e-04 1.269966e-04 1.058423e-04 8.637825e-05 6.852091e-05 5.284470e-05 3.942795e-05 2.844670e-05 1.975221e-05
[49,] 3.193965e-04 2.847081e-04 2.534668e-04 2.260704e-04 2.021989e-04 1.820866e-04 1.645117e-04 1.485973e-04 1.336140e-04 1.192158e-04 1.049701e-04 9.089915e-05 7.738972e-05 6.436901e-05 5.248284e-05 4.160216e-05 3.207072e-05 2.392125e-05 1.725420e-05 1.197398e-05
[50,] 2.044561e-04 1.802830e-04 1.583296e-04 1.389617e-04 1.220571e-04 1.079451e-04 9.587734e-05 8.530704e-05 7.575720e-05 6.695781e-05 5.854107e-05 5.042699e-05 4.279542e-05 3.551044e-05 2.893667e-05 2.293079e-05 1.768222e-05 1.319571e-05 9.524132e-06 6.611941e-06
[51,] 1.268475e-04 1.106663e-04 9.588394e-05 8.279739e-05 7.137945e-05 6.194896e-05 5.405214e-05 4.734787e-05 4.152659e-05 3.638530e-05 3.163375e-05 2.716177e-05 2.303954e-05 1.912954e-05 1.563298e-05 1.242869e-05 9.621619e-06 7.209863e-06 5.225662e-06 3.641587e-06
             [,41]        [,42]        [,43]        [,44]        [,45]        [,46]        [,47]        [,48]        [,49]        [,50]        [,51]
 [1,] 1.780714e-05 1.265151e-05 8.735974e-06 5.974741e-06 4.026114e-06 2.697917e-06 1.790525e-06 1.191901e-06 8.083609e-07 5.159513e-07 3.402540e-07
 [2,] 3.055521e-05 2.175466e-05 1.506391e-05 1.031260e-05 6.961773e-06 4.678196e-06 3.116304e-06 2.083683e-06 1.416729e-06 9.092639e-07 6.012370e-07
 [3,] 5.004881e-05 3.572056e-05 2.481630e-05 1.702868e-05 1.153365e-05 7.784309e-06 5.212327e-06 3.505852e-06 2.393511e-06 1.544845e-06 1.024227e-06
 [4,] 7.904253e-05 5.651725e-05 3.937400e-05 2.708230e-05 1.840562e-05 1.247894e-05 8.400619e-06 5.684402e-06 3.897379e-06 2.530308e-06 1.682111e-06
 [5,] 1.205877e-04 8.634954e-05 6.030093e-05 4.157122e-05 2.834584e-05 1.930389e-05 1.306281e-05 8.890524e-06 6.120598e-06 3.995964e-06 2.663303e-06
 [6,] 1.778009e-04 1.274563e-04 8.918312e-05 6.161266e-05 4.214348e-05 2.882197e-05 1.960029e-05 1.341264e-05 9.270254e-06 6.084526e-06 4.065310e-06
 [7,] 2.531718e-04 1.816310e-04 1.273054e-04 8.812857e-05 6.046359e-05 4.152227e-05 2.837279e-05 1.951860e-05 1.354148e-05 8.932814e-06 5.982379e-06
 [8,] 3.483214e-04 2.500425e-04 1.755093e-04 1.217306e-04 8.375868e-05 5.774561e-05 3.963872e-05 2.740496e-05 1.908018e-05 1.264503e-05 8.487136e-06
 [9,] 4.626519e-04 3.322357e-04 2.334880e-04 1.622371e-04 1.119409e-04 7.747059e-05 5.341482e-05 3.710725e-05 2.592409e-05 1.725799e-05 1.160794e-05
[10,] 5.936092e-04 4.263369e-04 2.999169e-04 2.087394e-04 1.444015e-04 1.002993e-04 6.944688e-05 4.846476e-05 3.396944e-05 2.270974e-05 1.530581e-05
[11,] 7.357708e-04 5.284050e-04 3.720035e-04 2.592944e-04 1.798055e-04 1.253188e-04 8.711620e-05 6.105660e-05 4.292754e-05 2.881277e-05 1.945649e-05
[12,] 8.811214e-04 6.326210e-04 4.456107e-04 3.109993e-04 2.161291e-04 1.511167e-04 1.054413e-04 7.419630e-05 5.231756e-05 3.524590e-05 2.384405e-05
[13,] 1.019650e-03 7.317332e-04 5.155785e-04 3.602129e-04 2.508088e-04 1.758790e-04 1.231415e-04 8.697253e-05 6.149303e-05 4.157030e-05 2.817104e-05
[14,] 1.140580e-03 8.179431e-04 5.763412e-04 4.029843e-04 2.810361e-04 1.975935e-04 1.387757e-04 9.834486e-05 6.970803e-05 4.727277e-05 3.208733e-05
[15,] 1.234058e-03 8.841043e-04 6.227721e-04 4.356401e-04 3.041653e-04 2.143314e-04 1.509374e-04 1.072807e-04 7.621445e-05 5.183177e-05 3.523484e-05
[16,] 1.291465e-03 9.240624e-04 6.505081e-04 4.550780e-04 3.179703e-04 2.244678e-04 1.584359e-04 1.128991e-04 8.036863e-05 5.479457e-05 3.730093e-05
[17,] 1.308525e-03 9.347676e-04 6.573540e-04 4.596851e-04 3.212387e-04 2.270673e-04 1.605480e-04 1.146391e-04 8.174778e-05 5.585254e-05 3.806940e-05
[18,] 1.284889e-03 9.160214e-04 6.431592e-04 4.493109e-04 3.138061e-04 2.219498e-04 1.570941e-04 1.123343e-04 8.021361e-05 5.489466e-05 3.745777e-05
[19,] 1.224270e-03 8.705789e-04 6.099006e-04 4.253346e-04 2.966117e-04 2.097411e-04 1.484826e-04 1.062492e-04 7.593909e-05 5.202476e-05 3.553187e-05
[20,] 1.134121e-03 8.038576e-04 5.614370e-04 3.904711e-04 2.715572e-04 1.917693e-04 1.356354e-04 9.703035e-05 6.937652e-05 4.754439e-05 3.249413e-05
[21,] 1.024476e-03 7.231212e-04 5.029436e-04 3.483796e-04 2.412291e-04 1.698674e-04 1.198517e-04 8.560622e-05 6.118544e-05 4.190258e-05 2.864861e-05
[22,] 9.062948e-04 6.362559e-04 4.400258e-04 3.030301e-04 2.084514e-04 1.460575e-04 1.025811e-04 7.302804e-05 5.212060e-05 3.562031e-05 2.435087e-05
[23,] 7.899925e-04 5.507261e-04 3.779787e-04 2.581772e-04 1.759063e-04 1.222733e-04 8.522241e-05 6.031907e-05 4.292178e-05 2.921302e-05 1.995440e-05
[24,] 6.842542e-04 4.727269e-04 3.211857e-04 2.169282e-04 1.458207e-04 1.001285e-04 6.895113e-05 4.834630e-05 3.421957e-05 2.312392e-05 1.576438e-05
[25,] 5.952411e-04 4.066329e-04 2.727342e-04 1.814724e-04 1.197699e-04 8.077203e-05 5.461156e-05 3.773797e-05 2.647416e-05 1.767979e-05 1.200688e-05
[26,] 5.262579e-04 3.547853e-04 2.342770e-04 1.529886e-04 9.861222e-05 6.483976e-05 4.267943e-05 2.885409e-05 1.995262e-05 1.307377e-05 8.816566e-06
[27,] 4.778337e-04 3.175738e-04 2.061061e-04 1.317050e-04 8.253502e-05 5.248943e-05 3.328728e-05 2.180380e-05 1.474083e-05 9.372742e-06 6.241456e-06
[28,] 4.481182e-04 2.937368e-04 1.873763e-04 1.170667e-04 7.117854e-05 4.349298e-05 2.629260e-05 1.649546e-05 1.077965e-05 6.542063e-06 4.259814e-06
[29,] 4.334516e-04 2.807802e-04 1.764111e-04 1.079568e-04 6.379744e-05 3.735611e-05 2.136598e-05 1.270184e-05 7.912398e-06 4.478641e-06 2.802945e-06
[30,] 4.290551e-04 2.754578e-04 1.710368e-04 1.029318e-04 5.942807e-05 3.343934e-05 1.807929e-05 1.012532e-05 5.932299e-06 3.044112e-06 1.778112e-06
[31,] 4.297214e-04 2.742442e-04 1.689032e-04 1.004394e-04 5.703940e-05 3.106373e-05 1.598061e-05 8.452394e-06 4.621933e-06 2.092324e-06 1.087490e-06
[32,] 4.303729e-04 2.737036e-04 1.677280e-04 9.898045e-05 5.564209e-05 2.958502e-05 1.464580e-05 7.391402e-06 3.780265e-06 1.488329e-06 6.412309e-07
[33,] 4.266122e-04 2.708506e-04 1.655270e-04 9.725365e-05 5.437965e-05 2.845035e-05 1.371373e-05 6.695239e-06 3.238259e-06 1.118982e-06 3.645254e-07
[34,] 4.151957e-04 2.633709e-04 1.606852e-04 9.415014e-05 5.249514e-05 2.715785e-05 1.285298e-05 6.138593e-06 2.846133e-06 8.848084e-07 1.937190e-07
[35,] 3.957199e-04 2.510666e-04 1.530803e-04 8.954515e-05 4.982555e-05 2.551683e-05 1.185967e-05 5.522440e-06 2.428166e-06 6.419000e-07 2.234914e-08
[36,] 3.682724e-04 2.339256e-04 1.427441e-04 8.356318e-05 4.658331e-05 2.381077e-05 1.103949e-05 5.139182e-06 2.238480e-06 5.918902e-07 0.000000e+00
[37,] 3.330350e-04 2.118018e-04 1.293604e-04 7.580791e-05 4.235286e-05 2.163590e-05 1.003118e-05 4.687151e-06 2.039425e-06 5.560330e-07 0.000000e+00
[38,] 2.923682e-04 1.861804e-04 1.138162e-04 6.677128e-05 3.738002e-05 1.908933e-05 8.852309e-06 4.150236e-06 1.803715e-06 5.058210e-07 0.000000e+00
[39,] 2.487794e-04 1.586374e-04 9.706847e-05 5.701026e-05 3.197686e-05 1.632849e-05 7.574971e-06 3.563075e-06 1.547577e-06 4.453048e-07 0.000000e+00
[40,] 2.050016e-04 1.308925e-04 8.015980e-05 4.713091e-05 2.648232e-05 1.352296e-05 6.275962e-06 2.961377e-06 1.285951e-06 3.789746e-07 0.000000e+00
[41,] 1.634654e-04 1.045011e-04 6.404623e-05 3.769623e-05 2.121503e-05 1.083424e-05 5.030187e-06 2.381414e-06 1.034228e-06 3.116409e-07 0.000000e+00
[42,] 1.261461e-04 8.073823e-05 4.951527e-05 2.917209e-05 1.644209e-05 8.397675e-06 3.900245e-06 1.851821e-06 8.045472e-07 2.475166e-07 0.000000e+00
[43,] 9.409378e-05 6.027658e-05 3.697961e-05 2.180196e-05 1.230163e-05 6.282111e-06 2.916889e-06 1.388355e-06 6.034100e-07 1.895657e-07 0.000000e+00
[44,] 6.800260e-05 4.360677e-05 2.676462e-05 1.579260e-05 8.921411e-06 4.556738e-06 2.115933e-06 1.009762e-06 4.392876e-07 1.404312e-07 0.000000e+00
[45,] 4.750650e-05 3.049275e-05 1.872178e-05 1.105511e-05 6.252184e-06 3.193797e-06 1.482864e-06 7.094121e-07 3.089674e-07 1.003984e-07 0.000000e+00
[46,] 3.208428e-05 2.061019e-05 1.265653e-05 7.478387e-06 4.233578e-06 2.162782e-06 1.003831e-06 4.813735e-07 2.099122e-07 6.926296e-08 0.000000e+00
[47,] 2.094484e-05 1.346372e-05 8.268887e-06 4.888478e-06 2.769567e-06 1.414878e-06 6.563319e-07 3.154386e-07 1.377404e-07 4.610458e-08 0.000000e+00
[48,] 1.321907e-05 8.501914e-06 5.220609e-06 3.087529e-06 1.750238e-06 8.940797e-07 4.144166e-07 1.995927e-07 8.728179e-08 2.960855e-08 0.000000e+00
[49,] 8.012207e-06 5.154814e-06 3.164480e-06 1.872243e-06 1.062122e-06 5.421067e-07 2.507412e-07 1.209540e-07 5.293439e-08 1.827530e-08 0.000000e+00
[50,] 4.430472e-06 2.856649e-06 1.754893e-06 1.040082e-06 5.919786e-07 3.021840e-07 1.398232e-07 6.815229e-08 2.974548e-08 1.070031e-08 0.000000e+00
[51,] 2.451201e-06 1.589094e-06 9.797588e-07 5.829436e-07 3.329546e-07 1.708019e-07 7.965246e-08 3.904598e-08 1.708197e-08 6.187451e-09 0.000000e+00

Call: rlm(formula = stack.loss ~ ., data = stackloss)
Residuals:
     Min       1Q   Median       3Q      Max 
-8.91753 -1.73127  0.06187  1.54306  6.50163 

Coefficients:
            Value    Std. Error t value 
(Intercept) -41.0265   9.8073    -4.1832
Air.Flow      0.8294   0.1112     7.4597
Water.Temp    0.9261   0.3034     3.0524
Acid.Conc.   -0.1278   0.1289    -0.9922

Residual standard error: 2.441 on 17 degrees of freedom

Call: rlm(formula = stack.loss ~ ., data = stackloss)
Residuals:
     Min       1Q   Median       3Q      Max 
-8.91753 -1.73127  0.06187  1.54306  6.50163 

Coefficients:
            Value    Std. Error t value 
(Intercept) -41.0265   9.8073    -4.1832
Air.Flow      0.8294   0.1112     7.4597
Water.Temp    0.9261   0.3034     3.0524
Acid.Conc.   -0.1278   0.1289    -0.9922

Residual standard error: 2.441 on 17 degrees of freedom
Call:
rlm(formula = stack.loss ~ ., data = stackloss)
Converged in 9 iterations

Coefficients:
(Intercept)    Air.Flow  Water.Temp  Acid.Conc. 
-41.0265311   0.8293739   0.9261082  -0.1278492 

Degrees of freedom: 21 total; 17 residual
Scale estimate: 2.44 
